Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-11-30 00:00:00-05:00,140.08246748729826,147.334268988452,139.24039662442343,146.65069580078125,111380900,0.0,0.0
2022-12-01 00:00:00-05:00,146.82901092142376,147.74043670292681,145.2439134043513,146.92807006835938,71250400,0.0,0.0
2022-12-02 00:00:00-05:00,144.59998618650692,146.62097130179018,144.2928619946105,146.4327392578125,65447400,0.0,0.0
2022-12-05 00:00:00-05:00,146.39312536826404,149.513768516836,144.41176079987244,145.2637481689453,68826400,0.0,0.0
2022-12-06 00:00:00-05:00,145.69967272643905,145.9275254534539,140.59764912479923,141.57843017578125,64727200,0.0,0.0
2022-12-07 00:00:00-05:00,140.8651229321259,142.03412082564117,138.69552621060203,139.62677001953125,69721100,0.0,0.0
2022-12-08 00:00:00-05:00,141.03350961285912,142.18270451964221,139.7852555623525,141.32080078125,62128300,0.0,0.0
2022-12-09 00:00:00-05:00,141.0136884493149,144.2136025608252,139.58710378679544,140.8353729248047,76097000,0.0,0.0
2022-12-12 00:00:00-05:00,141.37034715156412,143.1535781378491,139.7456289455291,143.1436767578125,70462700,0.0,0.0
2022-12-13 00:00:00-05:00,148.10699597693275,148.57261784251023,142.89601279791844,144.1145477294922,93886200,0.0,0.0
2022-12-14 00:00:00-05:00,143.9956697421396,145.29346105888666,139.8447087346677,141.8756103515625,82291200,0.0,0.0
2022-12-15 00:00:00-05:00,139.7951959439932,140.47876922782143,134.76252747048716,135.2281494140625,98931900,0.0,0.0
2022-12-16 00:00:00-05:00,135.41634781658013,136.36739423153304,132.48392195115318,133.25665283203125,160156900,0.0,0.0
2022-12-19 00:00:00-05:00,133.85108689745988,133.9402446769657,130.09640761101713,131.13661193847656,79592600,0.0,0.0
2022-12-20 00:00:00-05:00,130.16573629391237,132.0084058279577,128.6797129637665,131.0672607421875,77432800,0.0,0.0
2022-12-21 00:00:00-05:00,131.74092554300896,135.53524049462294,131.5130728509468,134.1879119873047,85928000,0.0,0.0
2022-12-22 00:00:00-05:00,133.0981661929665,133.3062009999434,129.08590006140003,130.99790954589844,77852100,0.0,0.0
2022-12-23 00:00:00-05:00,129.70010402548496,131.18612723629474,128.43203209492273,130.63134765625,63814900,0.0,0.0
2022-12-27 00:00:00-05:00,130.15583216691817,130.18555142356502,127.5206138890858,128.8184051513672,69007800,0.0,0.0
2022-12-28 00:00:00-05:00,128.4617668393283,129.80909531758354,124.69717878633752,124.86559295654297,85438400,0.0,0.0
2022-12-29 00:00:00-05:00,126.79742050692167,129.26421722122254,126.53984856096497,128.40232849121094,75703700,0.0,0.0
2022-12-30 00:00:00-05:00,127.21351886775186,128.73916297159573,126.24264687972683,128.71934509277344,77034200,0.0,0.0
